GSM1358650	GSM1358651	GSM1358652	GSM1358653	GSM1358654	GSM1358655	GSM1358656	GSM1358657	GSM1358658	GSM1358659	GSM1358660	GSM1358661	GSM1358662	GSM1358663	GSM1358664
AK098050	52.30815652	44.01118941	20.53038384	37.43298913	15.66401364	17.22225362	34.99666188	210.6170878	42.35884024	17.61331475	177.0418873	63.25406605	21.85391836	49.75171006	47.6879017
AK098052	163.7769383	151.9438485	147.6128973	55.7594996	1170.923825	568.4076226	15.22075112	46.46867685	22.22819482	48.02668948	53.21611428	64.49508384	90.0307593	24.06440902	25.32315802
AK098062	1175.58465	1216.276071	26.16691385	113.0116835	967.7035182	243.8310685	50.72553778	169.9663555	427.9397404	339.5145737	829.3192322	306.9219602	76.03040215	756.0187622	324.6885298
AK098076	48.87630505	21.07541757	267.4996771	47.32425716	15.85257015	19.77932533	14.73686531	29.76048092	61.03061861	79.69964925	38.39711674	51.96149579	404.9359506	114.568432	55.63644118
AK098122	1541.491299	352.6437683	231.349961	284.2293295	148.698919	516.2128132	62.67005197	127.4529102	158.4882578	74.00834452	555.8611083	83.8154579	976.1427848	81.68128973	396.7937762
AK098126	163.7769383	18.57636596	72.06986338	14.15682083	104.9418973	25.36335985	34.78968398	14.45677463	21.09703996	50.46739521	226.8744438	39.63943337	76.9228375	78.14065176	47.22179433
AK098147	562.3649072	196.1075151	620.3939846	40.55845573	416.3711839	90.54166227	272.2432265	233.3506867	142.9354459	647.5365262	604.76229	95.68914024	109.3870785	179.6970252	79.46974752
AK098160	417.5086867	21.07541757	262.2258778	250.5269387	696.3755738	102.8344506	44.35060599	98.5822715	13.30904463	103.3013443	29.44372013	27.4492144	391.0700734	45.05748956	38.90053356
AK098175	331.5755937	75.29969056	27.96148246	326.3034485	122.1800973	155.8485532	42.21279235	199.0360369	112.1914547	43.11198547	41.20824237	43.11317525	153.7556686	61.5816474	240.9432054
AK098215	666.6499104	318.2458158	178.1448241	397.0182728	32.24500487	486.5513482	2511.741157	2965.678211	1314.315706	1503.124787	260.6915298	749.5254992	498.3337454	1478.654235	2246.613405
AK098217	1033.277808	283.2331123	66.17246676	48.01091076	616.1537939	318.7838533	298.6771999	160.5631929	68.99258314	74.00834452	773.3459381	36.61260585	182.1952943	545.2698997	182.1593863
AK098235	2590.099688	1296.509109	2399.797928	1287.990285	1789.141275	2076.899757	604.7091439	929.189879	499.6281553	264.5008176	193.4144851	306.9219602	3005.04057	1230.258948	1045.222285
AK098257	180.6159854	86.69074074	23.08112057	20.45226036	47.81168237	72.7370265	24.72994252	32.90326413	91.97865811	269.405988	39.97377405	45.34312277	80.24003582	788.6368694	100.9362753
AK098265	1464.337866	108.7711547	158.4280553	63.6879216	157.0997679	102.8344506	62.94417135	131.2314262	57.56811395	256.2898796	213.1155569	101.6375868	398.6799241	58.03414498	88.24866968
AK098270	53.46725829	11.06513347	397.4679666	89.9777578	78.95219021	15.881666	27.23014614	49.26485586	82.71989762	31.39849423	47.55815215	17.86669013	14.62456286	43.25437948	95.825848
AK098283	123.0093555	442.133384	715.0176741	182.2171844	1382.624104	38.67301859	127.7219605	193.2679225	58.76754878	210.3334087	222.478237	98.10257535	253.2426024	371.0861898	262.9440823
AK098285	613.7399007	682.9651735	16.43120273	19.95365861	648.4216988	30.51282488	54.74502779	39.40900226	127.0465005	172.6160406	377.6560329	16.97852634	36.90849922	144.3208863	27.81026557
AK098307	897.3081967	303.744733	391.9436914	593.928813	387.3344333	430.3032648	364.4620832	173.2384117	119.6155191	293.2559088	413.2968285	127.8541832	69.58405126	571.0643977	499.8141367
AK098315	3680.726073	4527.868601	5060.01832	4032.872028	2208.060984	3477.546972	2586.318064	3434.859219	2805.877439	2718.430667	1688.063531	3392.961242	2800.964462	2064.904751	5187.336747
AK098318	21.5661405	41.3301983	262.2258778	143.7511131	24.27052827	221.0462831	189.9633072	486.3101154	101.2795494	817.8703227	271.4550972	193.2161385	115.677374	169.8497194	93.05602235
AK098343	242.5007106	105.3511756	340.0650773	47.6867402	157.0997679	121.5858666	38.3372408	42.76493854	21.92337378	171.6406086	250.965017	492.7085354	77.83503325	187.3227913	29.40431595
AK098352	1091.787064	402.7582526	253.2372653	562.9206685	748.0292485	54.81348934	495.1315329	307.0431924	317.1227904	77.73080166	579.718611	25.64582009	18.04293398	384.4473363	671.462052
AK098354	2163.307786	277.217836	268.6803838	575.8661389	1077.399435	493.101398	1737.723783	2190.982869	1750.336718	636.309654	454.6024581	621.8937107	98.75347994	206.1903867	2258.216965
AK098358	304.7686082	227.199694	23.78247171	51.51157342	271.0764221	206.0727693	78.28020257	52.82135659	13.89150901	29.77603949	43.36487364	39.23237879	61.5206727	16.15467851	183.5521232
AK098362	17.27226163	1804.235879	235.5915052	318.9734922	1906.388387	803.5061173	1083.435182	1426.382998	490.743927	127.1670948	446.1827891	70.20829252	15.23907166	67.18971403	879.3845864
AK098368	650.3845636	431.7213555	2242.714008	1780.919577	3790.981017	6300.397871	2493.856366	2100.147419	469.6246848	1984.321824	1914.329752	1804.845732	1795.204769	2172.795252	2133.511696
AK098371	698.7361007	12.01200962	153.977961	25.55136333	257.2738074	45.9059266	14.73686531	38.48885556	225.9126604	93.77703101	49.55150822	24.09073534	400.9529552	62.77792133	41.40680753
AK098413	350.7354587	143.9656423	20.68376582	31.54597367	303.1057275	251.7950539	48.89900195	53.28961056	18.77154335	32.72477014	27.27633905	14.05544746	28.64561794	16.48624118	102.1120913
AK098414	331.5755937	114.972852	56.20513825	56.96051165	157.0997679	452.8750374	172.945677	104.3859682	365.1004961	375.3935271	121.9390826	95.68914024	142.8070597	1588.465165	120.3358445
AK098419	301.5123905	420.0720682	196.5517542	468.9677066	561.3242629	441.1612818	130.2438321	77.61329171	57.85206143	176.5111398	220.8725606	122.0160908	628.1470692	565.7627515	457.4504909
AK098421	857.042421	126.1818071	303.417668	830.4324086	2031.161853	750.3695043	199.4707838	469.7531301	738.1611553	25.15485781	564.4527446	25.64582009	39.28157598	219.9450586	791.6396998
AK098423	2005.37985	1981.281133	1294.598506	2672.797037	1175.392514	1960.228258	2173.031881	1958.290611	2546.29497	693.6122754	922.2760906	1452.077307	314.7192244	430.4811552	1607.394948
AK098502	18.59358275	15.91854835	18.37316138	12.8132105	16.06339405	24.26746638	13.51056112	28.05182005	26.73721294	14.72074286	13.83429868	36.27817951	67.53551559	30.94465012	12.37474879
AK098529	633.5048325	24.96918309	520.0739852	61.35198262	159.6682444	34.74729906	176.0881739	139.4443076	102.5142703	71.92799884	39.97377405	35.9022252	969.765511	56.81984822	216.0031244
AK098536	26.02492488	22.39542923	46.30216071	55.7594996	12.94404599	125.934573	14.97662743	166.1863992	18.61947574	72.43827289	12.72240484	13.75384063	89.1142832	69.22450705	112.1081108
AK098541	6919.825399	34.21316463	236.6975651	1180.413684	61.76818918	6444.867927	1712.634471	652.1699729	140.0723354	148.1166856	38.7868676	169.0266802	47.90488364	11.81624183	821.7761816
AK098544	1027.231849	1175.683301	717.4949568	3997.215849	1347.108106	915.2705765	4313.089219	4111.423377	3183.725624	1196.81453	1438.871815	1647.077832	1042.912418	2544.142221	3002.879334
AK098547	2506.350045	4816.725231	3783.477871	5334.158826	4903.685849	1807.3952	1606.304372	1996.549925	1982.375256	3197.448096	1853.883937	1903.367147	419.2864495	1171.80469	2338.708063
AK098551	14.32067416	24.96918309	19.10047227	22.99346756	15.29810231	80.18291885	48.40489604	24.43874713	19.85418468	21.71612532	49.55150822	14.37672603	14.17873945	14.17658743	171.5058069
AK098560	123.0093555	33.01997493	2191.62618	251.782907	593.4762237	189.780754	11.66512853	22.95546419	16.94698916	2492.264345	2415.900555	1889.237069	1980.888166	1069.229756	12.99331098
AK098569	17.50790052	15.24561905	81.97942178	89.9777578	23.03040365	30.51282488	325.2254586	608.6762832	254.2994184	132.9611912	95.30099493	186.8884599	90.98472816	78.14065176	94.60038212
AK098627	983.2960959	174.8143805	873.5896531	106.3296031	185.1778402	64.85154205	541.8298324	361.0725669	154.3263771	1064.643364	637.6114833	646.4967089	1292.029537	245.9321947	248.9776648
AK098633	454.7656873	294.9574061	156.7558073	104.1685515	298.6174126	29.22857279	26.3016398	318.3665796	219.4589002	115.8452247	17.75277266	52.48291454	271.186613	49.23804079	83.30078321
AK098637	1620.263848	1200.189399	3821.718489	623.7076444	1590.169814	907.4165301	63.78996259	108.7111141	433.0486935	3598.260062	2795.705531	2282.296483	1577.452304	1382.155104	230.945292
AK098644	103.7957403	361.2764411	106.3983067	14.63619355	20.29471247	80.18291885	451.8168475	537.4120175	228.4450474	112.1600615	108.0507647	206.9836134	176.2080042	372.8861987	237.6428064
AK098645	201.5243081	514.7461583	23.26108252	255.8165792	483.4830891	54.81348934	1431.870304	768.8108113	403.0405836	132.2563112	76.62346704	171.6852258	121.3350773	71.96407577	418.0072735
AK098651	1476.525126	517.274136	2494.031869	300.503626	299.8615589	420.4483014	962.7457141	139.0636088	1077.936559	1097.1623	602.5201849	55.25284912	485.1155145	713.3001855	1626.041262
AK098652	1561.42174	1069.353824	2310.107656	903.4641576	557.8519615	1012.351065	582.0274175	333.4969873	119.2300343	517.8948468	1009.000807	572.8689097	153.7556686	377.5882541	443.8962938
AK098668	101.9795882	1719.795254	450.6348382	1161.080754	227.9649518	191.372486	74.78055012	51.13753793	365.1004961	182.4719839	43.81572259	788.7029455	1163.514445	57.44316853	614.4204127
AK098692	245.1137445	84.38107624	44.85458033	143.0774788	82.27749807	160.6067753	520.9764911	213.203568	280.655617	158.3283632	122.9422678	212.5323438	400.9529552	2789.953959	572.4041756
AK098693	107.613527	20.22117144	617.5937218	30.83753443	53.93386453	137.6962223	12.26996431	37.94213359	80.86705577	80.19259223	25.99066457	53.52316007	489.3880709	509.9434711	57.12447907
AK098695	268.9383663	417.668909	530.448687	445.5501252	1361.588433	178.6112841	912.4524887	856.2148404	1153.00576	206.249484	811.1782532	256.3442314	1429.026373	917.3051933	521.8528079
AK098702	354.1008427	154.5861924	96.26212766	48.69407647	181.4107935	398.3414191	54.46457146	28.4935181	14.93935031	77.73080166	12.36629072	17.51589675	50.36835031	204.9375031	43.28323949
AK098727	1007.276007	309.5715304	463.3589971	209.9348321	312.9332693	527.9007326	69.94164089	158.1738	132.3826667	40.49551064	1060.900087	245.5627735	123.5926876	343.263583	133.5951257
AK098728	237.1126082	612.1937947	1206.725367	161.1891231	766.0649649	733.5800952	16.52231702	23.76137846	94.78476236	460.0235846	917.4924386	254.7080488	2370.507582	684.3999945	70.47489521
AK098729	717.3038332	469.4434337	1554.141156	454.5908851	512.9986733	1634.89753	174.039527	448.1016587	275.2196022	1444.500235	647.4804875	1152.968007	2627.728866	2079.386912	615.4985924
AK098731	117.1732499	26.30387843	545.4092729	71.43184241	31.05996808	140.8824186	94.6550853	40.16788269	88.98188807	228.0174794	110.0006579	152.6151661	227.8736942	63.94922405	330.0058802
AK098736	1518.193979	196.1075151	404.1822436	176.899025	264.5085551	1467.304403	104.8233837	140.9968791	296.4789588	660.4794791	271.4550972	344.9147457	176.2080042	808.2642625	238.7725248
AK098748	15.60076692	13.25259018	21.59421485	13.57298186	13.7373153	38.67301859	22.54213849	11.40231814	11.12491537	439.5025162	124.0400643	1591.736952	113.5409723	53.91870102	26.23591036
AK098749	52.30815652	143.9656423	2455.839503	397.6077924	127.9702311	46.91602315	95.95058708	32.35209669	725.0398101	1831.766111	1633.853027	1436.277174	3505.648658	2102.372333	36.79456374
AK098755	26.55947923	2989.924615	4563.120231	961.6005538	843.3010234	2087.811597	28.16262093	199.1950084	773.2185238	3426.203882	3091.185063	2596.512603	4301.135961	2594.067998	27.19904086
AK098761	980.9248382	71.38035064	276.9797261	290.6476102	339.8987549	454.3388088	60.17775473	151.7670712	279.9495404	422.5065399	718.7626628	1266.517882	1197.597562	225.2313203	59.36038733
AK098768	11.27628385	21.38635063	20.53038384	21.45298014	14.56375833	12.36162427	24.57413796	75.17499902	115.5206597	14.65687952	63.13985807	75.76374758	1008.623135	53.91870102	15.18596129
AK098770	316.5553576	3223.259219	375.3351146	2972.227481	4184.627983	1261.337163	5316.097309	3643.729051	3231.214051	1677.233437	2081.104988	2405.597398	1516.489166	4604.093938	2657.206372
AK098781	304.7686082	393.9260937	53.96872389	541.7229268	724.7531686	288.9439924	569.7367551	1062.604973	41.32550791	18.20248435	18.8298506	68.86215575	82.03957494	13.93578723	187.8838037
AK098811	119.1189586	87.6942602	978.8506563	1115.441689	110.6152669	374.1507433	364.4620832	586.4832615	303.4316006	592.3416335	1197.212115	551.5918173	391.0700734	403.3853482	45.9672698
AK098841	257.3533055	40.64290957	1400.63715	192.5571437	688.7948974	139.2573797	57.27482639	42.96387161	114.6332241	554.1412924	1249.539358	530.0398332	251.5181124	245.9321947	84.31721313
AK122595	42.86173671	15.24561905	234.4553653	22.5232661	26.93204153	80.18291885	25.2337709	12.37864477	16.66991527	129.9788541	87.66206345	78.62049325	120.1833645	67.89228523	28.76821871
AK122603	117.1732499	36.00279443	442.3779791	32.76347965	43.9321267	67.02716262	17.56411951	24.98918994	171.1705881	225.028607	81.7707784	80.72374177	630.4037608	226.6090286	10.52556449
AK122605	72.86411285	122.4768136	105.0162243	100.5612087	109.4900575	43.96148163	270.2869782	256.0676981	543.4086887	78.21847601	18.14433356	280.3446368	556.9307747	35.09248727	797.8691492
AK122608	75.78452194	25.4048539	15.99445673	20.7477847	41.6276806	25.36335985	62.40024142	75.61659143	36.62680405	12.73864313	16.27899046	83.8154579	20.55707516	18.70867091	110.5253972
AK122616	13.08042525	897.3081967	435.1798703	90.45946899	28.39011451	17.68780097	26.12660894	47.75734017	28.13243016	75.59482587	389.4815613	83.04798711	1102.082359	147.5419825	24.19946982
AK122624	1881.261392	1962.365043	199.1124454	1516.283326	761.7213327	78.86570511	4296.681972	585.0273409	2285.446283	253.6856176	1122.753216	72.15102607	351.5229042	701.7543264	492.3537793
AK122638	55.8004529	1278.711738	587.4577241	997.2745692	106.1046422	251.7950539	653.3195693	751.4259885	328.6826382	222.8432324	115.3731857	32.04161739	52.852534	24.27485037	265.3447404
AK122643	454.7656873	56.60037744	1313.13099	512.4097841	2301.302272	903.1799576	2532.001344	2343.114102	421.8943981	889.5368559	1137.447505	126.8996506	757.7890383	340.1040305	848.3183957
AK122666	430.0309873	391.3274883	63.4733425	65.37691575	168.5222035	91.91889876	16.93968065	81.63058061	354.9671024	366.6173089	478.6591556	879.6096399	596.7009122	76.81421259	100.9362753
AK122668	45.84067862	45.47968202	724.1882049	99.99127427	723.4091776	62.53352235	17.04099391	21.3060108	107.7078044	458.4172815	131.2805088	2617.358256	2678.045798	1099.826268	13.69714384
AK122677	125.1319899	21.38635063	167.571955	32.23433947	31.05996808	209.2765387	166.1587633	49.26485586	83.43526826	311.5003152	82.54775838	76.5194851	421.1641639	32.24203103	29.73290144
AK122734	919.4609448	274.329891	270.954531	157.4938643	235.504777	1799.623943	132.7328909	232.548463	356.5519409	456.5247316	46.6313575	133.1669978	43.81572259	97.43680875	105.1744471
AK122760	644.9552341	133.8580857	407.6289985	108.6072337	101.4428506	949.814937	54.74502779	48.39396131	318.4231448	573.8884137	450.4885331	311.765891	119.0630317	260.4077761	49.4631558
AK122768	94.9767547	80.22890403	69.0733247	17.70308174	2209.734659	22.95308414	294.7263964	410.0315595	206.4123573	424.3144291	339.9839511	193.2161385	353.532084	252.8593962	351.4857132
AK122798	442.7468951	284.7720913	31.71694158	118.7021825	207.3817678	489.1365131	41.77097692	84.20760694	152.2912267	254.9586052	158.8250469	135.2747334	1740.637438	219.9450586	48.58742644
AK122831	101.9795882	24.96918309	81.41505965	38.39066382	25.12050363	58.03596418	12.60517347	19.90542971	20.68283961	143.8796327	171.8666987	40.90724289	55.39720935	101.81701	13.24989395
AK122882	4189.937815	3695.27304	3009.44085	4352.117422	5086.263826	4383.338882	4269.199332	5332.379444	6330.659107	2857.563836	4124.078096	3044.585513	324.8865634	3060.219164	5071.348208
AK122891	1531.600749	340.1040305	940.5716231	2816.671032	2243.285398	666.2588127	4628.092983	4774.913152	4006.201354	1124.065794	2174.188375	2181.036237	1197.597562	3755.521467	3432.290736
AK122948	3323.563096	3414.926523	2753.123238	2985.865233	5123.31377	5446.33304	2831.928109	2640.083463	3042.020232	4323.311298	3392.503489	4559.05804	3862.456747	2092.340127	4307.714163
AK122968	263.0668473	265.4568066	63.00988605	452.2060997	543.6514439	102.8344506	188.8232003	265.772843	113.6696233	290.6762619	229.8190619	201.3466288	465.3898167	421.2086582	31.08898191
AK122979	25.0110654	21.07541757	150.8687645	61.35198262	727.3440645	72.7370265	21.82093111	133.2956177	91.58238451	831.0780207	524.4378043	38.83367474	718.0409844	163.9229446	289.2907322
AK123016	127.3896297	126.1818071	391.9436914	70.9724092	317.8812841	67.02716262	37.87366147	67.78281336	26.30275911	1081.376482	893.7764167	51.41191802	1232.800425	666.9897671	65.8537238
AK123029	822.6587396	845.2564073	1852.160562	1826.429507	817.3149883	792.9093814	1286.449961	3256.204556	882.1162333	1971.390907	1504.233771	361.2764411	811.1004856	1031.509192	1149.134216
AK123039	366.0345621	1075.651562	81.97942178	913.9541338	1045.381498	1077.550941	205.429368	249.3922865	761.8950307	1188.439413	1380.053093	1015.057475	1325.197579	666.9897671	284.8832756
AK123044	368.9369312	1563.292451	267.4996771	1399.028118	339.8987549	402.7775785	987.8789997	1412.026308	1070.794263	610.9209747	280.3996529	763.9324564	25.71270063	73.25412542	2604.213269
AK123046	1595.070185	1881.532463	49.78921802	669.8429215	508.16158	548.7890624	334.4949004	322.6531003	421.8943981	223.9844113	478.6591556	62.748463	24.59008305	1845.561174	1201.690417
AK123049	820.449475	103.1417488	30.67060996	110.1349773	96.85745305	54.81348934	59.69730345	39.23663505	12.98135425	26.60358822	17.24112654	23.24811905	15.66698867	26.30503457	36.79456374
